start_node,edge_type,end_node
Q5611564,P570,+1966-01-01T00:00:00Z
Q95364974,P569,+1913-11-12T00:00:00Z
Q95364974,P570,+2000-01-01T00:00:00Z
Q123300649,P569,+1782-00-00T00:00:00Z
Q123300649,P570,+1860-04-24T00:00:00Z
Q7944418,P569,+1919-03-20T00:00:00Z
Q7944418,P570,+1971-07-09T00:00:00Z
Q31094127,P569,+1952-09-10T00:00:00Z
Q94888341,P569,+1873-00-00T00:00:00Z
Q94888341,P570,+1935-00-00T00:00:00Z
Q197286,P569,+1200-01-01T00:00:00Z
Q197286,P570,+1301-01-01T00:00:00Z
Q99585836,P569,+1981-01-01T00:00:00Z
Q12763412,P569,+1929-01-02T00:00:00Z
Q12763412,P570,+2020-08-11T00:00:00Z
Q29865070,P569,+1962-05-26T00:00:00Z
Q94907516,P569,+1900-00-00T00:00:00Z
Q94907516,P570,+2000-00-00T00:00:00Z
Q1322848,P569,+1943-11-02T00:00:00Z
Q4245051,P569,+1924-05-18T00:00:00Z
Q4245051,P570,+2000-12-04T00:00:00Z
Q113367143,P569,+1929-01-29T00:00:00Z
Q113367143,P570,+2021-05-31T00:00:00Z
Q1120095,P569,+1980-03-13T00:00:00Z
Q106382408,P569,+1951-00-00T00:00:00Z
Q6334978,P569,+1868-08-08T00:00:00Z
Q6334978,P570,+1932-04-21T00:00:00Z
Q1544410,P569,+1967-12-29T00:00:00Z
Q110854,P569,+1511-06-06T00:00:00Z
Q110854,P570,+1587-05-09T00:00:00Z
Q1972359,P569,+1951-12-04T00:00:00Z
Q5712092,P569,+1925-09-15T00:00:00Z
Q1185798,P570,-0154-00-00T00:00:00Z
Q1185798,P569,-0200-01-01T00:00:00Z
Q313509,P569,+1948-11-05T00:00:00Z
Q123772,P569,+1897-05-27T00:00:00Z
Q123772,P570,+1982-06-28T00:00:00Z
Q111291715,P569,+1929-04-22T00:00:00Z
Q111291715,P570,+2011-09-19T00:00:00Z
Q55229420,P569,+1884-02-04T00:00:00Z
Q55229420,P570,+1970-06-29T00:00:00Z
Q17515989,P569,+1834-01-01T00:00:00Z
Q17515989,P570,+1909-04-01T00:00:00Z
Q112555606,P569,+1975-10-00T00:00:00Z
Q1080928,P569,+1754-05-23T00:00:00Z
Q1080928,P570,+1806-10-16T00:00:00Z
Q20418165,P569,+1945-05-19T00:00:00Z
Q20418165,P570,+2022-01-13T00:00:00Z
Q5300442,P569,+1921-07-12T00:00:00Z
Q5300442,P570,+2005-12-18T00:00:00Z
Q16633003,P569,+1921-03-01T00:00:00Z
Q16633003,P570,+2015-03-08T00:00:00Z
Q215479,P569,+1779-04-08T00:00:00Z
Q215479,P570,+1857-09-06T00:00:00Z
Q967356,P570,+1354-00-00T00:00:00Z
Q2895970,P569,+1820-06-04T00:00:00Z
Q2895970,P570,+1895-05-30T00:00:00Z
Q29420610,P569,+1890-01-27T00:00:00Z
Q29420610,P570,+1911-02-12T00:00:00Z
Q202001,P569,-0428-00-00T00:00:00Z
Q202001,P570,-0347-00-00T00:00:00Z
Q2319701,P569,+1872-01-15T00:00:00Z
Q2319701,P570,+1963-03-05T00:00:00Z
Q920976,P569,+1908-06-12T00:00:00Z
Q920976,P570,+2001-01-30T00:00:00Z
Q131671,P569,-0560-00-00T00:00:00Z
Q131671,P570,-0478-00-00T00:00:00Z
Q6248940,P569,+1949-08-13T00:00:00Z
Q59533776,P569,+1935-01-01T00:00:00Z
Q59533776,P570,+2017-11-01T00:00:00Z
Q6214384,P569,+1958-05-26T00:00:00Z
Q164797,P569,+1921-09-19T00:00:00Z
Q164797,P570,+1997-05-02T00:00:00Z
Q64859033,P569,+1906-04-16T00:00:00Z
Q64859033,P570,+2000-09-21T00:00:00Z
Q552862,P569,-0350-00-00T00:00:00Z
Q552862,P570,-0400-00-00T00:00:00Z
Q3318787,P569,+1881-01-01T00:00:00Z
Q3318787,P570,+1979-02-06T00:00:00Z
Q90866,P569,+1889-10-14T00:00:00Z
Q90866,P570,+1933-09-15T00:00:00Z
Q16298040,P569,+1955-11-12T00:00:00Z
Q95137562,P569,+1939-03-30T00:00:00Z
Q110268499,P569,+1999-02-13T00:00:00Z
Q6454305,P570,+2011-07-16T00:00:00Z
Q6454305,P569,+1932-11-13T00:00:00Z
Q94835396,P569,+1844-00-00T00:00:00Z
Q94835396,P570,+1905-00-00T00:00:00Z
Q12496128,P569,+1858-00-00T00:00:00Z
Q12496128,P570,+1921-06-00T00:00:00Z
Q1357821,P569,+1805-10-01T00:00:00Z
Q1357821,P570,+1862-04-24T00:00:00Z
Q1081211,P569,+1652-01-12T00:00:00Z
Q1081211,P570,+1713-01-20T00:00:00Z
Q88644598,P569,+1909-01-01T00:00:00Z
Q88644598,P570,+1983-01-01T00:00:00Z
Q6539107,P569,+1921-02-19T00:00:00Z
Q6539107,P570,+2009-01-11T00:00:00Z
Q365209,P569,+1899-07-01T00:00:00Z
Q365209,P570,+1987-10-08T00:00:00Z
Q73035503,P569,+1600-00-00T00:00:00Z
Q73035503,P570,+1600-00-00T00:00:00Z
Q10986114,P569,+1931-12-08T00:00:00Z
Q10986114,P570,+2020-02-28T00:00:00Z
Q319578,P569,+1931-08-27T00:00:00Z
Q319578,P570,+2007-10-11T00:00:00Z
Q950635,P569,+1956-01-01T00:00:00Z
Q1403685,P569,+1921-01-09T00:00:00Z
Q1403685,P570,+2013-02-08T00:00:00Z
Q326684,P569,+1430-01-01T00:00:00Z
Q326684,P570,+1496-03-12T00:00:00Z
Q1173121,P569,+1920-06-12T00:00:00Z
Q1173121,P570,+2002-05-17T00:00:00Z
Q9388443,P570,+2015-06-03T00:00:00Z
Q9388443,P569,+1930-02-19T00:00:00Z
Q1423663,P569,-0800-00-00T00:00:00Z
Q1423663,P570,-0700-00-00T00:00:00Z
Q266481,P569,+1934-08-08T00:00:00Z
Q266481,P570,+2022-07-04T00:00:00Z
Q119589,P569,+1829-03-26T00:00:00Z
Q119589,P570,+1889-03-27T00:00:00Z
Q61111385,P570,+1998-09-18T00:00:00Z
Q61111385,P569,+1908-09-27T00:00:00Z
Q50807702,P569,+1968-05-21T00:00:00Z
Q4500523,P569,+1894-06-11T00:00:00Z
Q4500523,P570,+1931-10-28T00:00:00Z
Q3334715,P569,+1955-04-19T00:00:00Z
Q3334715,P570,+2022-08-21T00:00:00Z
Q2615445,P569,+1773-10-31T00:00:00Z
Q2615445,P570,+1850-11-09T00:00:00Z
Q112380269,P569,+1928-00-00T00:00:00Z
Q30309015,P569,+1983-01-01T00:00:00Z
Q5105664,P569,+1983-07-17T00:00:00Z
Q67323,P569,+1622-08-27T00:00:00Z
Q67323,P570,+1684-09-09T00:00:00Z
Q94617093,P569,+1901-10-20T00:00:00Z
Q94617093,P570,+1996-00-00T00:00:00Z
Q63120016,P569,+1939-01-01T00:00:00Z
Q17187189,P569,+1906-09-22T00:00:00Z
Q17187189,P570,+1997-07-20T00:00:00Z
Q1539819,P569,+1839-12-14T00:00:00Z
Q1539819,P570,+1914-05-04T00:00:00Z
Q7105879,P570,+1997-05-15T00:00:00Z
Q7105879,P569,+1901-05-12T00:00:00Z
Q42294318,P569,+1924-07-27T00:00:00Z
Q42294318,P570,+1998-07-27T00:00:00Z
Q976204,P569,+1957-08-01T00:00:00Z
Q12642739,P569,+1963-08-13T00:00:00Z
Q316674,P569,+1754-10-02T00:00:00Z
Q316674,P570,+1840-11-23T00:00:00Z
Q310173,P569,+0175-00-00T00:00:00Z
Q310173,P570,+0242-00-00T00:00:00Z
Q23063030,P569,+1924-10-09T00:00:00Z
Q23063030,P570,+1977-07-20T00:00:00Z
Q79151,P569,+1878-10-01T00:00:00Z
Q79151,P570,+1950-07-08T00:00:00Z
Q3143159,P570,+2001-06-03T00:00:00Z
Q3143159,P569,+1914-05-19T00:00:00Z
Q10310867,P570,+1898-07-10T00:00:00Z
Q10310867,P569,+1820-12-20T00:00:00Z
Q113916877,P569,+1905-00-00T00:00:00Z
Q113916877,P570,+1990-01-20T00:00:00Z
Q100755226,P569,+1865-02-27T00:00:00Z
Q100755226,P570,+1905-01-13T00:00:00Z
Q41568,P569,+1533-02-28T00:00:00Z
Q41568,P570,+1592-09-12T00:00:00Z
Q23061148,P570,+1960-11-17T00:00:00Z
Q23061148,P569,+1888-10-05T00:00:00Z
Q2544632,P569,+1930-09-14T00:00:00Z
Q50347371,P569,+1890-00-00T00:00:00Z
Q50347371,P570,+1961-01-01T00:00:00Z
Q720939,P570,-0347-00-00T00:00:00Z
Q720939,P569,-0500-00-00T00:00:00Z
Q15948,P569,+1858-04-15T00:00:00Z
Q15948,P570,+1917-11-15T00:00:00Z
Q29420104,P570,+1981-08-25T00:00:00Z
Q29420104,P569,+1892-01-05T00:00:00Z
Q112542638,P570,+1938-00-00T00:00:00Z
Q112542638,P569,+1911-09-16T00:00:00Z
Q1378948,P569,+1897-02-27T00:00:00Z
Q1378948,P570,+1972-04-19T00:00:00Z
Q23597455,P569,+1862-00-00T00:00:00Z
Q23597455,P570,+1893-00-00T00:00:00Z
Q296047,P569,+1967-04-09T00:00:00Z
Q112385246,P569,+1975-00-00T00:00:00Z
Q108057285,P570,+2000-12-01T00:00:00Z
Q108057285,P569,+1936-09-16T00:00:00Z
Q123089,P569,+1767-10-25T00:00:00Z
Q123089,P570,+1830-12-08T00:00:00Z
Q329249,P569,+1962-00-00T00:00:00Z
Q12400503,P569,+1943-01-19T00:00:00Z
Q1168956,P570,+1519-05-09T00:00:00Z
Q1168956,P569,+1460-01-01T00:00:00Z
Q3327482,P569,+1924-01-01T00:00:00Z
Q3327482,P570,+2002-02-10T00:00:00Z
Q19959427,P569,+1831-02-28T00:00:00Z
Q19959427,P570,+1880-11-11T00:00:00Z
Q3388782,P570,+1985-08-25T00:00:00Z
Q3388782,P569,+1930-04-23T00:00:00Z
Q11909074,P569,+1941-12-06T00:00:00Z
Q11909074,P570,+2017-10-04T00:00:00Z
Q123344757,P569,+1930-05-27T00:00:00Z
Q123344757,P570,+1980-03-07T00:00:00Z
Q15945354,P569,+1934-05-29T00:00:00Z
Q15945354,P570,+1988-02-07T00:00:00Z
Q115820,P569,+1718-06-23T00:00:00Z
Q115820,P570,+1802-08-12T00:00:00Z
Q43173968,P569,+1900-07-11T00:00:00Z
Q43173968,P570,+1956-10-17T00:00:00Z
Q20310374,P570,+1982-05-25T00:00:00Z
Q20310374,P569,+1896-00-00T00:00:00Z
Q1345191,P569,+1951-05-23T00:00:00Z
Q365950,P570,-0560-00-00T00:00:00Z
Q365950,P569,-0630-00-00T00:00:00Z
Q1239701,P569,+1935-01-01T00:00:00Z
Q1239701,P570,+2022-00-00T00:00:00Z
Q98733516,P569,+1589-00-00T00:00:00Z
Q98733516,P570,+1627-00-00T00:00:00Z
Q3774929,P569,+1888-06-21T00:00:00Z
Q3774929,P570,+1984-07-26T00:00:00Z
Q20426611,P569,+1954-05-16T00:00:00Z
Q29033561,P569,+1909-00-00T00:00:00Z
Q29033561,P570,+1990-11-03T00:00:00Z
Q6787890,P569,+1920-00-00T00:00:00Z
Q6787890,P570,+1997-02-05T00:00:00Z
Q11685164,P569,+1978-02-11T00:00:00Z
Q89485946,P569,+1948-04-21T00:00:00Z
Q89485946,P570,+2022-07-13T00:00:00Z
Q11040931,P569,+1882-05-23T00:00:00Z
Q11040931,P570,+1947-01-27T00:00:00Z
Q52154046,P569,+1602-01-01T00:00:00Z
Q52154046,P570,+1667-01-01T00:00:00Z
Q779472,P569,+1869-04-08T00:00:00Z
Q779472,P570,+1947-07-24T00:00:00Z
Q529858,P569,+1881-01-09T00:00:00Z
Q529858,P570,+1956-07-08T00:00:00Z
Q95250257,P569,+1950-00-00T00:00:00Z
Q61453,P569,+1848-04-20T00:00:00Z
Q61453,P570,+1910-10-17T00:00:00Z
Q2419675,P569,+1959-01-01T00:00:00Z
Q6264376,P569,+1761-01-01T00:00:00Z
Q6264376,P570,+1818-01-01T00:00:00Z
Q89667,P569,+1913-09-10T00:00:00Z
Q89667,P570,+1989-07-25T00:00:00Z
Q16613047,P569,+1908-09-10T00:00:00Z
Q16613047,P570,+1985-04-10T00:00:00Z
Q12629650,P569,+1934-12-29T00:00:00Z
Q12629650,P570,+2018-03-07T00:00:00Z
Q56823674,P570,+1809-00-00T00:00:00Z
Q92078694,P569,+1886-12-19T00:00:00Z
Q92078694,P570,+1959-06-26T00:00:00Z
Q112493423,P569,+1948-00-00T00:00:00Z
Q95471454,P569,+1895-09-09T00:00:00Z
Q95471454,P570,+1977-01-05T00:00:00Z
Q21522523,P569,+1949-01-01T00:00:00Z
Q324637,P569,+1921-04-15T00:00:00Z
Q324637,P570,+2000-02-28T00:00:00Z
Q15972359,P569,+1883-08-10T00:00:00Z
Q15972359,P570,+1953-10-27T00:00:00Z
Q28379734,P569,+1874-11-19T00:00:00Z
Q28379734,P570,+1916-11-19T00:00:00Z
Q55852128,P569,+1805-01-01T00:00:00Z
Q55852128,P570,+1862-01-01T00:00:00Z
Q700506,P569,+1875-05-05T00:00:00Z
Q700506,P570,+1917-08-02T00:00:00Z
Q18402364,P569,+1955-09-02T00:00:00Z
Q381710,P570,+1022-03-12T00:00:00Z
Q381710,P569,+0949-01-01T00:00:00Z
Q169243,P569,-0486-00-00T00:00:00Z
Q169243,P570,-0420-00-00T00:00:00Z
Q41773328,P569,+1996-05-04T00:00:00Z
Q108300,P569,+1879-12-17T00:00:00Z
Q108300,P570,+1961-11-14T00:00:00Z
Q243757,P569,+1910-10-29T00:00:00Z
Q243757,P570,+1989-06-27T00:00:00Z
Q5654748,P569,+1071-00-00T00:00:00Z
Q5654748,P570,+1148-00-00T00:00:00Z
Q47528393,P569,+1877-00-00T00:00:00Z
Q47528393,P570,+1937-01-04T00:00:00Z
Q1319217,P569,+1599-08-14T00:00:00Z
Q1319217,P570,+1671-07-14T00:00:00Z
Q22107489,P569,+1958-00-00T00:00:00Z
Q16402961,P569,+1881-10-06T00:00:00Z
Q16402961,P570,+1957-01-23T00:00:00Z
Q61110449,P569,+1963-01-01T00:00:00Z
Q12238140,P570,+2015-10-24T00:00:00Z
Q12238140,P569,+1932-00-00T00:00:00Z
Q112475536,P569,+1965-00-00T00:00:00Z
Q5639297,P569,+1890-01-01T00:00:00Z
Q5639297,P570,+1936-01-01T00:00:00Z
Q1391321,P570,+1974-09-23T00:00:00Z
Q1391321,P569,+1919-07-18T00:00:00Z
Q112534572,P569,+1965-00-00T00:00:00Z
Q93786608,P569,+1933-10-01T00:00:00Z
Q93786608,P570,+2020-03-02T00:00:00Z
Q20528486,P569,+1967-01-01T00:00:00Z
Q1174693,P569,+1913-02-28T00:00:00Z
Q1174693,P570,+2002-02-24T00:00:00Z
Q95151901,P569,+1954-08-21T00:00:00Z
Q95361804,P570,+1973-05-09T00:00:00Z
Q95361804,P569,+1900-09-06T00:00:00Z
Q1521770,P569,+1687-01-01T00:00:00Z
Q1521770,P570,+1755-12-02T00:00:00Z
Q214321,P569,+1870-05-24T00:00:00Z
Q214321,P570,+1950-09-11T00:00:00Z
Q12359789,P569,+1926-03-17T00:00:00Z
Q12359789,P570,+1986-12-22T00:00:00Z
Q451634,P569,+1941-05-27T00:00:00Z
Q22668357,P569,+1964-00-00T00:00:00Z
Q337373,P569,+1886-05-10T00:00:00Z
Q337373,P570,+1950-09-06T00:00:00Z
Q1290,P569,+1623-06-19T00:00:00Z
Q1290,P570,+1662-08-19T00:00:00Z
Q451771,P569,+1887-11-14T00:00:00Z
Q451771,P570,+1918-10-25T00:00:00Z
Q524840,P569,+1762-07-14T00:00:00Z
Q524840,P570,+1845-02-14T00:00:00Z
Q2343709,P569,+1968-01-16T00:00:00Z
Q112494124,P569,+1953-00-00T00:00:00Z
Q20919774,P569,+1932-04-08T00:00:00Z
Q16262814,P569,+1922-11-00T00:00:00Z
Q16262814,P570,+1997-00-00T00:00:00Z
Q42888886,P570,+1981-03-11T00:00:00Z
Q42888886,P569,+1888-03-12T00:00:00Z
Q90257415,P569,+1874-03-01T00:00:00Z
Q90257415,P570,+1962-05-03T00:00:00Z
Q85113700,P569,+1975-00-00T00:00:00Z
Q179097,P569,+1948-09-01T00:00:00Z
Q9352663,P569,+1927-05-22T00:00:00Z
Q9352663,P570,+2002-04-15T00:00:00Z
Q7708732,P569,+1916-00-00T00:00:00Z
Q7708732,P570,+2002-00-00T00:00:00Z
Q75778,P569,+1923-01-08T00:00:00Z
Q75778,P570,+2008-03-05T00:00:00Z
Q5816,P569,+1893-12-26T00:00:00Z
Q5816,P570,+1976-09-09T00:00:00Z
Q123027723,P569,+1968-12-15T00:00:00Z
Q166876,P570,+0636-04-04T00:00:00Z
Q166876,P569,+0560-00-00T00:00:00Z
Q6206566,P569,+1872-08-17T00:00:00Z
Q6206566,P570,+1933-04-01T00:00:00Z
Q1400621,P570,+1727-10-26T00:00:00Z
Q1400621,P569,+1654-01-01T00:00:00Z
Q239131,P569,+1936-03-20T00:00:00Z
Q239131,P570,+2023-09-22T00:00:00Z
Q3610658,P569,+1919-03-18T00:00:00Z
Q3610658,P570,+2006-08-31T00:00:00Z
Q6144605,P569,+1953-04-02T00:00:00Z
Q6144605,P570,+2017-06-05T00:00:00Z
Q108899533,P569,+1901-01-01T00:00:00Z
Q108899533,P570,+1965-01-00T00:00:00Z
Q113232975,P569,+1876-01-04T00:00:00Z
Q113232975,P570,+1924-08-06T00:00:00Z
Q103982859,P570,+1501-00-00T00:00:00Z
Q112503912,P569,+1969-00-00T00:00:00Z
Q56823422,P569,+1919-12-12T00:00:00Z
Q56823422,P570,+1979-00-00T00:00:00Z
Q12025255,P569,+1925-02-07T00:00:00Z
Q12025255,P570,+1986-02-23T00:00:00Z
Q126507,P569,+1944-01-01T00:00:00Z
Q6047062,P569,+1977-00-00T00:00:00Z
Q108561834,P570,+2023-01-16T00:00:00Z
Q108561834,P569,+1939-00-00T00:00:00Z
Q290536,P569,+1931-04-06T00:00:00Z
Q290536,P570,+2019-12-22T00:00:00Z
Q120159284,P569,+1902-04-06T00:00:00Z
Q120159284,P570,+1986-07-04T00:00:00Z
Q61255,P569,+1824-07-23T00:00:00Z
Q61255,P570,+1907-07-05T00:00:00Z
Q77381,P569,+1761-08-23T00:00:00Z
Q77381,P570,+1833-01-14T00:00:00Z
Q17511378,P569,+1763-12-06T00:00:00Z
Q17511378,P570,+1813-08-10T00:00:00Z
Q2927068,P569,+1510-00-00T00:00:00Z
Q2927068,P570,+1568-00-00T00:00:00Z
Q2847458,P569,+1911-10-30T00:00:00Z
Q2847458,P570,+2003-12-14T00:00:00Z
Q104533,P569,+1949-02-15T00:00:00Z
Q104533,P570,+1994-08-25T00:00:00Z
Q3418299,P569,+1904-10-05T00:00:00Z
Q3418299,P570,+1962-08-12T00:00:00Z
Q19519819,P569,+1857-00-00T00:00:00Z
Q19519819,P570,+1925-00-00T00:00:00Z
Q4666256,P570,+1999-11-28T00:00:00Z
Q4666256,P569,+1914-00-00T00:00:00Z
Q109908806,P569,+1970-05-23T00:00:00Z
Q7704101,P569,+1958-01-11T00:00:00Z
Q60690,P569,+1880-07-20T00:00:00Z
Q60690,P570,+1946-04-26T00:00:00Z
Q1036829,P569,+1886-04-21T00:00:00Z
Q1036829,P570,+1970-01-20T00:00:00Z
Q48246,P569,+1834-02-16T00:00:00Z
Q48246,P570,+1919-08-09T00:00:00Z
Q1363975,P569,+1541-04-08T00:00:00Z
Q1363975,P570,+1593-06-25T00:00:00Z
Q112562555,P569,+1971-00-00T00:00:00Z
Q112520376,P569,+1986-00-00T00:00:00Z
Q110477147,P570,+1868-00-00T00:00:00Z
Q108903074,P569,+1816-00-00T00:00:00Z
Q108903074,P570,+1880-00-00T00:00:00Z
Q8077906,P569,+1950-00-00T00:00:00Z
Q231690,P569,+1891-04-14T00:00:00Z
Q231690,P570,+1956-12-06T00:00:00Z
Q12025652,P569,+1930-05-11T00:00:00Z
Q12025652,P570,+1996-06-15T00:00:00Z
Q12349526,P570,+1972-02-02T00:00:00Z
Q12349526,P569,+1906-08-18T00:00:00Z
Q16555023,P569,+1971-04-06T00:00:00Z
Q114831089,P569,+1897-00-00T00:00:00Z
Q114831089,P570,+1938-00-00T00:00:00Z
Q1745546,P569,+1937-08-03T00:00:00Z
Q1745546,P570,+2011-03-11T00:00:00Z
Q87478,P570,+2014-03-22T00:00:00Z
Q87478,P569,+1922-01-01T00:00:00Z
Q43689,P570,+0397-04-04T00:00:00Z
Q43689,P569,+0339-00-00T00:00:00Z
Q23419262,P569,+1796-11-29T00:00:00Z
Q23419262,P570,+1870-04-05T00:00:00Z
Q107406657,P569,+1976-01-01T00:00:00Z
Q4134537,P570,+1570-00-00T00:00:00Z
Q583433,P569,+1665-00-00T00:00:00Z
Q583433,P570,+1740-00-00T00:00:00Z
Q90647,P569,+1832-03-12T00:00:00Z
Q90647,P570,+1917-12-19T00:00:00Z
Q263699,P569,+1924-10-11T00:00:00Z
Q263699,P570,+1994-03-03T00:00:00Z
Q762,P569,+1452-04-15T00:00:00Z
Q762,P570,+1519-05-02T00:00:00Z
Q95286721,P569,+1926-12-21T00:00:00Z
Q1286211,P569,+1863-09-10T00:00:00Z
Q1286211,P570,+1934-05-04T00:00:00Z
Q18935719,P569,+1879-03-20T00:00:00Z
Q18935719,P570,+1950-11-30T00:00:00Z
Q515761,P569,+1608-11-26T00:00:00Z
Q515761,P570,+1678-07-29T00:00:00Z
Q6152790,P569,+1961-08-20T00:00:00Z
Q1579134,P569,+1494-00-00T00:00:00Z
Q1579134,P570,+1568-00-00T00:00:00Z
Q361529,P569,+1911-12-14T00:00:00Z
Q361529,P570,+1974-08-13T00:00:00Z
Q28503260,P570,+2004-04-03T00:00:00Z
Q28503260,P569,+1917-11-03T00:00:00Z
Q5931772,P570,+2001-08-22T00:00:00Z
Q5931772,P569,+1944-00-00T00:00:00Z
Q2977322,P569,+1926-00-00T00:00:00Z
Q2977322,P570,+2001-05-01T00:00:00Z
Q16030086,P569,+1886-12-03T00:00:00Z
Q16030086,P570,+1930-00-00T00:00:00Z
Q26035958,P569,+1837-01-30T00:00:00Z
Q26035958,P570,+1863-03-09T00:00:00Z
Q24285891,P570,+2003-05-25T00:00:00Z
Q24285891,P569,+1942-03-16T00:00:00Z
Q6375412,P570,+1961-02-11T00:00:00Z
Q6375412,P569,+1869-06-27T00:00:00Z
Q23437,P569,+1966-01-01T00:00:00Z
Q6088888,P570,+1952-05-28T00:00:00Z
Q6088888,P569,+1887-05-20T00:00:00Z
Q353264,P569,-0450-00-00T00:00:00Z
Q353264,P570,-0450-01-01T00:00:00Z
Q111332762,P569,+1909-02-18T00:00:00Z
Q111332762,P570,+1971-01-16T00:00:00Z
Q19840753,P569,+1959-00-00T00:00:00Z
Q88631,P569,+1941-01-01T00:00:00Z
Q2059941,P570,+1875-11-26T00:00:00Z
Q2059941,P569,+1835-01-01T00:00:00Z
Q61110920,P570,+1975-00-00T00:00:00Z
Q61110920,P569,+1913-00-00T00:00:00Z
Q176163,P569,+1814-09-12T00:00:00Z
Q176163,P570,+1894-03-12T00:00:00Z
Q6041636,P569,+1960-01-01T00:00:00Z
Q94894138,P569,+1919-00-00T00:00:00Z
Q94894138,P570,+1979-00-00T00:00:00Z
Q1508923,P569,+1863-11-22T00:00:00Z
Q1508923,P570,+1934-11-26T00:00:00Z
Q966930,P569,+1694-06-24T00:00:00Z
Q966930,P570,+1748-04-03T00:00:00Z
Q112424446,P569,+1958-00-00T00:00:00Z
Q5483562,P569,+1982-09-20T00:00:00Z
Q520028,P569,+1948-06-09T00:00:00Z
Q21328772,P569,+1944-01-13T00:00:00Z
Q21328772,P570,+2015-01-01T00:00:00Z
Q13629638,P569,+1956-01-09T00:00:00Z
Q13629638,P570,+2017-03-10T00:00:00Z
Q26214466,P569,+1975-10-02T00:00:00Z
Q113117402,P569,+1988-12-29T00:00:00Z
Q16233030,P569,+1700-01-01T00:00:00Z
Q16233030,P570,+1700-01-01T00:00:00Z
Q17094166,P569,+1875-09-30T00:00:00Z
Q17094166,P570,+1968-11-19T00:00:00Z
Q13220298,P569,+1897-09-12T00:00:00Z
Q13220298,P570,+1980-11-02T00:00:00Z
Q76586,P569,+1854-10-16T00:00:00Z
Q76586,P570,+1938-10-17T00:00:00Z
Q81447,P569,+1894-07-26T00:00:00Z
Q81447,P570,+1963-11-22T00:00:00Z
Q112446846,P569,+1954-07-25T00:00:00Z
Q12905994,P570,+2016-06-09T00:00:00Z
Q12905994,P569,+1940-00-00T00:00:00Z
Q548062,P569,+1920-03-22T00:00:00Z
Q548062,P570,+1998-06-01T00:00:00Z
Q599838,P569,+0850-00-00T00:00:00Z
Q599838,P570,+0916-00-00T00:00:00Z
Q76568,P569,+1486-09-14T00:00:00Z
Q76568,P570,+1535-02-18T00:00:00Z
Q31092494,P569,+1938-01-01T00:00:00Z
Q455162,P569,+1190-01-01T00:00:00Z
Q455162,P570,+1264-01-01T00:00:00Z
Q5692383,P570,+1775-00-00T00:00:00Z
Q5692383,P569,+1690-01-16T00:00:00Z
Q12377988,P569,+1962-04-04T00:00:00Z
Q95090717,P569,+1937-04-20T00:00:00Z
Q42889081,P569,+1959-01-01T00:00:00Z
Q95106674,P569,+1936-09-02T00:00:00Z
Q95106674,P570,+2019-11-12T00:00:00Z
Q8004707,P570,+1820-05-11T00:00:00Z
Q8004707,P569,+1721-00-00T00:00:00Z
Q96803,P569,+1789-01-01T00:00:00Z
Q96803,P570,+1876-01-01T00:00:00Z
Q61665349,P569,+1948-05-00T00:00:00Z
Q61665349,P570,+2007-07-20T00:00:00Z
Q66704,P569,+1780-04-26T00:00:00Z
Q66704,P570,+1860-06-30T00:00:00Z
Q102366,P569,+1960-01-01T00:00:00Z
Q697259,P569,+1801-08-10T00:00:00Z
Q697259,P570,+1866-09-19T00:00:00Z
Q88661767,P569,+1914-01-01T00:00:00Z
Q88661767,P570,+2003-01-01T00:00:00Z
Q259731,P569,+1914-05-01T00:00:00Z
Q259731,P570,+2017-03-25T00:00:00Z
Q533605,P569,+1850-04-13T00:00:00Z
Q533605,P570,+1927-10-23T00:00:00Z
Q91780,P569,+1959-10-19T00:00:00Z
Q1670592,P569,+1866-09-09T00:00:00Z
Q1670592,P570,+1958-02-22T00:00:00Z
Q55947931,P569,+1928-01-01T00:00:00Z
Q55947931,P570,+2004-01-01T00:00:00Z
Q1793637,P569,+1897-09-06T00:00:00Z
Q1793637,P570,+1976-10-26T00:00:00Z
Q430170,P570,+1878-07-04T00:00:00Z
Q430170,P569,+1818-06-01T00:00:00Z
Q20528813,P570,+1989-10-19T00:00:00Z
Q20528813,P569,+1905-02-28T00:00:00Z
Q78034,P569,+1945-03-22T00:00:00Z
Q473841,P569,+1904-12-27T00:00:00Z
Q473841,P570,+1943-01-01T00:00:00Z
Q5982000,P569,+1943-05-04T00:00:00Z
Q28533638,P570,+2008-05-28T00:00:00Z
Q28533638,P569,+1911-01-24T00:00:00Z
Q535769,P569,-0500-01-01T00:00:00Z
Q535769,P570,-0400-01-01T00:00:00Z
Q456963,P569,+0600-01-01T00:00:00Z
Q456963,P570,+0650-01-01T00:00:00Z
Q108482817,P569,+1975-03-29T00:00:00Z
Q125042,P569,+1922-04-03T00:00:00Z
Q125042,P570,+2004-01-21T00:00:00Z
Q10325698,P570,+2010-05-04T00:00:00Z
Q10325698,P569,+1910-01-25T00:00:00Z
Q483480,P569,+1926-09-15T00:00:00Z
Q483480,P570,+2012-02-04T00:00:00Z
Q905818,P569,-0100-00-00T00:00:00Z
Q905818,P570,-0059-00-00T00:00:00Z
Q7284366,P569,+1953-06-18T00:00:00Z
Q463441,P569,+1839-12-18T00:00:00Z
Q463441,P570,+1916-12-09T00:00:00Z
Q18107406,P569,+1950-00-00T00:00:00Z
Q990873,P570,+1965-09-28T00:00:00Z
