Q5879,Johann Wolfgang von Goethe,"German writer, artist, natural scientist and politician (1749–1832)",+1749-08-28T00:00:00Z,+1832-03-22T00:00:00Z,https://en.wikipedia.org/wiki/Johann_Wolfgang_von_Goethe
Q1322939,John Peckham,Archbishop of Canterbury,+1227-00-00T00:00:00Z,+1292-12-08T00:00:00Z,https://en.wikipedia.org/wiki/John_Peckham
Q111637,Leon Henkin,American mathematician,+1921-04-19T00:00:00Z,+2006-11-01T00:00:00Z,https://en.wikipedia.org/wiki/Leon_Henkin
Q132157,Zeno of Elea,Greek philosopher (c. 495 – c. 430 BC),-0490-00-00T00:00:00Z,-0425-00-00T00:00:00Z,https://en.wikipedia.org/wiki/Zeno_of_Elea
Q333922,William Whewell,English philosopher and historian of science (1794–1866),+1794-05-24T00:00:00Z,+1866-03-06T00:00:00Z,https://en.wikipedia.org/wiki/William_Whewell
Q42063,Xuanzang,7th-century Chinese Buddhist monk and scholar,+0602-01-01T00:00:00Z,+0664-01-01T00:00:00Z,https://en.wikipedia.org/wiki/Xuanzang
Q924215,Hecato of Rhodes,ancient Greek philosopher,-0200-01-01T00:00:00Z,-0160-00-00T00:00:00Z,https://en.wikipedia.org/wiki/Hecato_of_Rhodes
Q264918,Arthur de Gobineau,French diplomat and writer known for racial theories (1816–1882),+1816-07-14T00:00:00Z,+1882-10-13T00:00:00Z,https://en.wikipedia.org/wiki/Arthur_de_Gobineau
Q60104,Paul Tillich,German-American theologian and philosopher,+1886-08-20T00:00:00Z,+1965-10-22T00:00:00Z,https://en.wikipedia.org/wiki/Paul_Tillich
Q253407,Donna Haraway,"American philosopher, scholar in the field of science and technology studies",+1944-09-06T00:00:00Z,,https://en.wikipedia.org/wiki/Donna_Haraway
Q48301,Martin Heidegger,German philosopher (1889–1976),+1889-09-26T00:00:00Z,+1976-05-26T00:00:00Z,https://en.wikipedia.org/wiki/Martin_Heidegger
Q4115511,Abu al-Hassan al-Amiri,Persian theologian and philosopher (died 992),+0913-01-01T00:00:00Z,+0992-01-06T00:00:00Z,https://en.wikipedia.org/wiki/Abu_al-Hassan_al-Amiri
Q80612,Anaximenes of Miletus,Greek Ionian Pre-Socratic philosopher (c.586–c.526 BC),-0585-00-00T00:00:00Z,-0525-00-00T00:00:00Z,https://en.wikipedia.org/wiki/Anaximenes_of_Miletus
Q8027,Martin Luther King Jr.,American Baptist minister and civil rights leader (1929–1968),+1929-01-15T00:00:00Z,+1968-04-04T00:00:00Z,https://en.wikipedia.org/wiki/Martin_Luther_King_Jr.
Q312551,Kabir,15th-century Indian mystic poet and saint,+1398-00-00T00:00:00Z,+1518-01-01T00:00:00Z,https://en.wikipedia.org/wiki/Kabir
Q131805,John Dewey,"American philosopher, psychologist, and educational reformer (1859–1952)",+1859-10-20T00:00:00Z,+1952-06-01T00:00:00Z,https://en.wikipedia.org/wiki/John_Dewey
Q1699663,John Corcoran,American logician,+1937-01-01T00:00:00Z,+2021-01-08T00:00:00Z,https://en.wikipedia.org/wiki/John_Corcoran_(logician)
Q779523,William Ernest Hocking,American philosopher (1873-1966),+1873-08-10T00:00:00Z,+1966-06-12T00:00:00Z,https://en.wikipedia.org/wiki/William_Ernest_Hocking
Q9358,Friedrich Nietzsche,German philosopher (1844–1900),+1844-10-15T00:00:00Z,+1900-08-25T00:00:00Z,https://en.wikipedia.org/wiki/Friedrich_Nietzsche
Q205162,Isaiah Berlin,"Russo-British Jewish social and political theorist, philosopher and historian of ideas (1909-1997)",+1909-06-06T00:00:00Z,+1997-11-05T00:00:00Z,https://en.wikipedia.org/wiki/Isaiah_Berlin
Q123382,Frithjof Schuon,"Swiss philosopher, poet and painter (1907-1998)",+1907-06-18T00:00:00Z,+1998-05-05T00:00:00Z,https://en.wikipedia.org/wiki/Frithjof_Schuon
Q1234536,Colotes,ancient Greek philosopher,-0320-00-00T00:00:00Z,,https://en.wikipedia.org/wiki/Colotes
Q26849480,Rineke Verbrugge,university teacher,+1965-03-12T00:00:00Z,,https://en.wikipedia.org/wiki/Rineke_Verbrugge
Q381211,Gennadius Scholarius,Patriarch of Constantinople,+1400-01-01T00:00:00Z,+1473-01-01T00:00:00Z,https://en.wikipedia.org/wiki/Gennadius_Scholarius
Q2044035,Thomas Traherne,English poet,+1636-10-10T00:00:00Z,+1674-10-10T00:00:00Z,https://en.wikipedia.org/wiki/Thomas_Traherne
Q44461,Richard Dawkins,"English ethologist, evolutionary biologist and author",+1941-03-26T00:00:00Z,,https://en.wikipedia.org/wiki/Richard_Dawkins
Q988129,Mary Whiton Calkins,American philosopher and psychologist,+1863-03-30T00:00:00Z,+1930-02-26T00:00:00Z,https://en.wikipedia.org/wiki/Mary_Whiton_Calkins
Q316343,Vasubandhu,4th/5th century Indian Buddhist monk,+0300-00-00T00:00:00Z,+0399-00-00T00:00:00Z,https://en.wikipedia.org/wiki/Vasubandhu
Q579194,John Major,Scottish philosopher,+1467-01-01T00:00:00Z,+1550-01-01T00:00:00Z,https://en.wikipedia.org/wiki/John_Major_(philosopher)
Q38193,Arthur Schopenhauer,German philosopher (1788–1860),+1788-02-22T00:00:00Z,+1860-09-21T00:00:00Z,https://en.wikipedia.org/wiki/Arthur_Schopenhauer
Q313286,Demetrius of Phalerum,ancient Athenian statesman and philosopher,-0350-01-01T00:00:00Z,-0283-00-00T00:00:00Z,https://en.wikipedia.org/wiki/Demetrius_of_Phalerum
Q322922,Jacques Ellul,"French sociologist, technology critic, and Christian anarchist",+1912-01-06T00:00:00Z,+1994-05-19T00:00:00Z,https://en.wikipedia.org/wiki/Jacques_Ellul
Q470890,Harold Laski,British academic (1893-1950),+1893-06-30T00:00:00Z,+1950-03-24T00:00:00Z,https://en.wikipedia.org/wiki/Harold_Laski
Q1185502,Demetrius Lacon,Epicurean philosopher; disciple of Protarchus; contemporary of Zeno of Sidon; teacher of Philodemus,-0150-00-00T00:00:00Z,,https://en.wikipedia.org/wiki/Demetrius_Lacon
Q937697,Stefan Molyneux,"far-right white nationalist and white supremacist podcaster, blogger, author and political commentator",+1966-09-24T00:00:00Z,,https://en.wikipedia.org/wiki/Stefan_Molyneux
Q186123,Francis Fukuyama,"American political scientist, political economist, and author",+1952-10-27T00:00:00Z,,https://en.wikipedia.org/wiki/Francis_Fukuyama
Q937,Albert Einstein,German-born theoretical physicist; developer of the theory of relativity (1879–1955),+1879-03-14T00:00:00Z,+1955-04-18T00:00:00Z,https://en.wikipedia.org/wiki/Albert_Einstein
Q7243,Leo Tolstoy,Russian author (1828–1910),+1828-08-28T00:00:00Z,+1910-11-07T00:00:00Z,https://en.wikipedia.org/wiki/Leo_Tolstoy
Q151403,Thomas Carlyle,"Scottish essayist, historian and philosopher (1795–1881)",+1795-12-04T00:00:00Z,+1881-02-05T00:00:00Z,https://en.wikipedia.org/wiki/Thomas_Carlyle
Q1283657,Aimoin,French monk and chronicler (c.960-c.1010),+0960-00-00T00:00:00Z,+1010-00-00T00:00:00Z,https://en.wikipedia.org/wiki/Aimoin_of_Fleury
Q34670,Albert Camus,"French philosopher, author, and journalist",+1913-11-07T00:00:00Z,+1960-01-04T00:00:00Z,https://en.wikipedia.org/wiki/Albert_Camus
Q243187,Photios I of Constantinople,9th Century Ecumenical Patriarch of Constantinople,+0827-00-00T00:00:00Z,+0896-01-01T00:00:00Z,https://en.wikipedia.org/wiki/Photios_I_of_Constantinople
Q37621,Thomas Hobbes,English philosopher (1588–1679),+1588-04-05T00:00:00Z,+1679-12-04T00:00:00Z,https://en.wikipedia.org/wiki/Thomas_Hobbes
Q6793653,Mauricio Suárez,Spanish philosopher,+1968-10-05T00:00:00Z,,https://en.wikipedia.org/wiki/Mauricio_Suarez
Q925716,Olympiodorus the Elder,Neoplatonist philosopher,+0500-01-01T00:00:00Z,+0600-01-01T00:00:00Z,https://en.wikipedia.org/wiki/Olympiodorus_the_Elder
Q365695,Moses of Chorene,5th-century Armenian historian,+0410-00-00T00:00:00Z,+0490-00-00T00:00:00Z,https://en.wikipedia.org/wiki/Movses_Khorenatsi
Q486291,Yi Hwang,Korean Confucian scholar (1502 -1571),+1501-01-01T00:00:00Z,+1570-01-01T00:00:00Z,https://en.wikipedia.org/wiki/Yi_Hwang
Q220313,Gemistus Pletho,Greek philosopher,+1355-01-01T00:00:00Z,+1452-06-26T00:00:00Z,https://en.wikipedia.org/wiki/Gemistos_Plethon
Q2617709,Alexinus,ancient Greek philosopher,,-0265-01-01T00:00:00Z,https://en.wikipedia.org/wiki/Alexinus
Q55597400,Jean Dullaert,Renaissance philosopher,+1471-01-01T00:00:00Z,+1513-01-01T00:00:00Z,https://en.wikipedia.org/wiki/Jan_Dullaert
Q3625041,Aelius Antipater,Greek sophist and Roman governor,+0150-00-00T00:00:00Z,+0300-00-00T00:00:00Z,https://en.wikipedia.org/wiki/Aelius_Antipater
Q448,Denis Diderot,French Enlightenment philosopher writer and encyclopædist (1713–1784),+1713-10-05T00:00:00Z,+1784-07-31T00:00:00Z,https://en.wikipedia.org/wiki/Denis_Diderot
Q312546,William Stanley Jevons,English economist and logician,+1835-09-01T00:00:00Z,+1882-08-13T00:00:00Z,https://en.wikipedia.org/wiki/William_Stanley_Jevons
Q46830,Robert Hooke,"English natural philosopher, architect and polymath",+1635-07-18T00:00:00Z,+1703-03-03T00:00:00Z,https://en.wikipedia.org/wiki/Robert_Hooke
Q47667,Hu Shih,"Chinese philosopher, essayist and diplomate",+1891-12-17T00:00:00Z,+1962-02-24T00:00:00Z,https://en.wikipedia.org/wiki/Hu_Shih
Q36303,Thales,ancient Greek philosopher and mathematician,-0650-00-00T00:00:00Z,-0548-00-00T00:00:00Z,https://en.wikipedia.org/wiki/Thales_of_Miletus
Q302835,Nasir al-Din al-Tusi,Persian astronomer (1201-1274),+1201-00-00T00:00:00Z,+1273-00-00T00:00:00Z,https://en.wikipedia.org/wiki/Nasir_al-Din_al-Tusi
Q34943,Ptolemy,"2nd-century Roman mathematician, astronomer, geographer",+0100-00-00T00:00:00Z,+0170-00-00T00:00:00Z,https://en.wikipedia.org/wiki/Ptolemy
Q524048,Gentile da Foligno,Italian physician,+1280-00-00T00:00:00Z,+1348-06-18T00:00:00Z,https://en.wikipedia.org/wiki/Gentile_da_Foligno
Q179759,Al-Kindi,"Muslim Arab philosopher, mathematician and physician (c.801–873)",+0801-01-01T00:00:00Z,+0873-00-00T00:00:00Z,https://en.wikipedia.org/wiki/Al-Kindi
Q6175878,Jeffrey Bub,Physicist and philosopher of science,+1942-01-01T00:00:00Z,,https://en.wikipedia.org/wiki/Jeffrey_Bub
Q5264,Hippocrates,Greek physician ( c. 460 – c. 370 BC),-0460-00-00T00:00:00Z,-0370-00-00T00:00:00Z,https://en.wikipedia.org/wiki/Hippocrates
Q7412735,Samuel T. Francis,American journalist and writer (1947–2005),+1947-04-29T00:00:00Z,+2005-02-15T00:00:00Z,https://en.wikipedia.org/wiki/Sam_Francis_(writer)
Q868,Aristotle,Classical Greek philosopher and polymath (384-322 BC),-0384-00-00T00:00:00Z,-0322-00-00T00:00:00Z,https://en.wikipedia.org/wiki/Aristotle
Q672145,Al Sayed Musa al-Sadr,Lebanese politician (1928-),+1928-04-15T00:00:00Z,+1978-08-31T00:00:00Z,https://en.wikipedia.org/wiki/Musa_al-Sadr
Q307,Galileo Galilei,Italian polymath,+1564-02-15T00:00:00Z,+1642-01-08T00:00:00Z,https://en.wikipedia.org/wiki/Galileo_Galilei
Q16513119,Scott J. Shapiro,American philosopher,,,https://en.wikipedia.org/wiki/Scott_J._Shapiro
Q1067,Dante Alighieri,"Italian poet, writer, and philosopher (c. 1265–1321)",+1265-05-30T00:00:00Z,+1321-09-13T00:00:00Z,https://en.wikipedia.org/wiki/Dante_Alighieri
Q272615,J. L. Austin,English philosopher,+1911-03-26T00:00:00Z,+1960-02-08T00:00:00Z,https://en.wikipedia.org/wiki/J._L._Austin
Q8193981,Ran Yong,Disciple of Confucius (born 522 BC),-0522-00-00T00:00:00Z,,https://en.wikipedia.org/wiki/Ran_Yong
Q2528551,Aristo of Ceos,ancient Greek philosopher,,,https://en.wikipedia.org/wiki/Aristo_of_Ceos
Q82049,J.A.S.C.,Irish idealist philosopher and Anglican bishop (1685–1753),+1685-03-12T00:00:00Z,+1753-01-14T00:00:00Z,https://en.wikipedia.org/wiki/George_Berkeley
Q12735,John Amos Comenius,"Czech teacher, educator, philosopher and writer (1592-1670)",+1592-03-28T00:00:00Z,+1670-11-15T00:00:00Z,https://en.wikipedia.org/wiki/John_Amos_Comenius
Q441590,Eustathius of Cappadocia,Roman philosopher and diplomat,+0300-00-00T00:00:00Z,+0362-00-00T00:00:00Z,https://en.wikipedia.org/wiki/Eustathius_of_Cappadocia
Q770298,Sadr al-Din al-Qunawi,Persian mystical or Sufi philosopher (1207-1274),+1209-00-00T00:00:00Z,+1274-01-01T00:00:00Z,https://en.wikipedia.org/wiki/Sadr_al-Din_al-Qunawi
Q9441,The Buddha,Indian philosopher and the founder of Buddhism (623 or 563 BCE – 543 or 483 BCE),-0563-04-08T00:00:00Z,-0483-00-00T00:00:00Z,https://en.wikipedia.org/wiki/The_Buddha
Q184169,Louis Althusser,French Marxist philosopher (1918–1990),+1918-10-16T00:00:00Z,+1990-10-22T00:00:00Z,https://en.wikipedia.org/wiki/Louis_Althusser
Q214969,Willard Van Orman Quine,American philosopher and logician (1908–2000),+1908-06-25T00:00:00Z,+2000-12-25T00:00:00Z,https://en.wikipedia.org/wiki/Willard_Van_Orman_Quine
Q57112,Oswald Spengler,German historian and philosopher (1880-1936),+1880-05-29T00:00:00Z,+1936-05-08T00:00:00Z,https://en.wikipedia.org/wiki/Oswald_Spengler
Q180967,Adi Shankara,8th-century Hindu philosopher and theologian,+0788-00-00T00:00:00Z,+0820-00-00T00:00:00Z,https://en.wikipedia.org/wiki/Adi_Shankara
Q463405,Elia del Medigo,Sephardic philosopher,+1460-01-01T00:00:00Z,+1497-01-01T00:00:00Z,https://en.wikipedia.org/wiki/Elia_del_Medigo
Q11903,Hypatia,Greek Neoplatonist philosopher,+0360-00-00T00:00:00Z,+0415-03-01T00:00:00Z,https://en.wikipedia.org/wiki/Hypatia
Q9333,Laozi,"6th-century BC semi-legendary Chinese philosopher, founder of Taoism",-0604-01-01T00:00:00Z,-0600-01-01T00:00:00Z,https://en.wikipedia.org/wiki/Laozi
Q859,Plato,ancient Greek philosopher (428/423 – 348/347 BC),-0427-05-07T00:00:00Z,-0347-00-00T00:00:00Z,https://en.wikipedia.org/wiki/Plato
Q3348646,Abul Hasan Ali Hasani Nadwi,"Indian Islamic scholar, thinker, author, orator and critic of Arab Nationalist",+1913-12-05T00:00:00Z,+1999-12-31T00:00:00Z,https://en.wikipedia.org/wiki/Abul_Hasan_Ali_Hasani_Nadwi
Q9364,Jean-Paul Sartre,French Existentialist philosopher (1905–1980),+1905-06-21T00:00:00Z,+1980-04-15T00:00:00Z,https://en.wikipedia.org/wiki/Jean-Paul_Sartre
Q463151,Pierre Clastres,French anthropologist (1934-1977),+1934-05-17T00:00:00Z,+1977-07-29T00:00:00Z,https://en.wikipedia.org/wiki/Pierre_Clastres
Q11104,Al-Hassan Ibn Al-Haytham,"Persian physicist, mathematician and astronomer (c. 965 – c. 1040)",+0965-00-00T00:00:00Z,+1038-00-00T00:00:00Z,https://en.wikipedia.org/wiki/Ibn_al-Haytham
Q817484,Benjamin Fondane,Romanian-French writer,+1898-11-14T00:00:00Z,+1944-10-02T00:00:00Z,https://en.wikipedia.org/wiki/Benjamin_Fondane
Q16388668,Hovhannes Erznkatsi,Armenian writer,+1230-00-00T00:00:00Z,+1293-01-01T00:00:00Z,https://en.wikipedia.org/wiki/Hovhannes_Erznkatsi
Q306514,Abbie Hoffman,American activist (1936–1989),+1936-11-30T00:00:00Z,+1989-04-12T00:00:00Z,https://en.wikipedia.org/wiki/Abbie_Hoffman
Q561367,Lucius Aelius Stilo Praeconinus,Roman philologist (c. 154 – 74 BC),-0154-01-01T00:00:00Z,-0074-01-01T00:00:00Z,https://en.wikipedia.org/wiki/Lucius_Aelius_Stilo_Praeconinus
Q2493557,Vladimir Pashuto,Russian historian,+1918-04-19T00:00:00Z,+1983-06-10T00:00:00Z,https://en.wikipedia.org/wiki/Vladimir_Pashuto
Q184226,Gilles Deleuze,French philosopher (1925–1995),+1925-01-18T00:00:00Z,+1995-11-04T00:00:00Z,https://en.wikipedia.org/wiki/Gilles_Deleuze
Q619,Nicolaus Copernicus,Polish mathematician and astronomer (1473–1543),+1473-02-19T00:00:00Z,+1543-05-24T00:00:00Z,https://en.wikipedia.org/wiki/Nicolaus_Copernicus
Q42458,Anaximander,pre-Socratic Greek philosopher,-0610-01-01T00:00:00Z,-0547-00-00T00:00:00Z,https://en.wikipedia.org/wiki/Anaximander
Q484141,Muhammad Iqbal,"South Asian Muslim writer, philosopher, and politician",+1877-11-09T00:00:00Z,+1938-04-21T00:00:00Z,https://en.wikipedia.org/wiki/Muhammad_Iqbal
Q75814,Wilhelm Wundt,"German physician, physiologist, philosopher and professor (1832-1920)",+1832-08-16T00:00:00Z,+1920-08-31T00:00:00Z,https://en.wikipedia.org/wiki/Wilhelm_Wundt
Q189506,Aristippus,"Greek philosopher, founder of Cyrenaicism (c.435–c.356 BCE)",-0434-00-00T00:00:00Z,-0355-01-01T00:00:00Z,https://en.wikipedia.org/wiki/Aristippus
Q171677,Roger Bacon,medieval philosopher and theologian,+1220-00-00T00:00:00Z,+1292-00-00T00:00:00Z,https://en.wikipedia.org/wiki/Roger_Bacon
Q449538,Alexander Zinoviev,Russian writer,+1922-10-29T00:00:00Z,+2006-05-10T00:00:00Z,https://en.wikipedia.org/wiki/Alexander_Zinoviev
Q1063699,Charles Beitz,American political theorist,+1949-07-20T00:00:00Z,,https://en.wikipedia.org/wiki/Charles_Beitz
Q695534,Tyrannion of Amisus,ancient Greek grammarian,,-0026-00-00T00:00:00Z,https://en.wikipedia.org/wiki/Tyrannion_of_Amisus
Q4604,Confucius,Chinese philosopher and politician (551–479 BCE),-0552-10-09T00:00:00Z,-0479-03-09T00:00:00Z,https://en.wikipedia.org/wiki/Confucius
Q1244262,David of Dinant,Pantheistic philosopher,+1160-01-01T00:00:00Z,+1217-01-01T00:00:00Z,https://en.wikipedia.org/wiki/David_of_Dinant
Q311879,Herodes Atticus,Greek sophist and Roman senator (101–177),+0101-00-00T00:00:00Z,+0177-00-00T00:00:00Z,https://en.wikipedia.org/wiki/Herodes_Atticus
Q1001,Mahatma Gandhi,Indian nationalist and nonviolence leader (1869–1948),+1869-10-02T00:00:00Z,+1948-01-30T00:00:00Z,https://en.wikipedia.org/wiki/Mahatma_Gandhi
Q9061,Karl Marx,German-born philosopher (1818–1883),+1818-05-05T00:00:00Z,+1883-03-14T00:00:00Z,https://en.wikipedia.org/wiki/Karl_Marx
Q355245,Henry George,American political economist and journalist (1839–1897),+1839-09-02T00:00:00Z,+1897-10-29T00:00:00Z,https://en.wikipedia.org/wiki/Henry_George
Q4069325,Aristoteles of Mytilene,2nd century Greek Peripatetic philosopher,,,https://en.wikipedia.org/wiki/Aristotle_of_Mytilene
Q9387,Max Weber,"German sociologist, philosopher, and political economist (1864–1920)",+1864-04-21T00:00:00Z,+1920-06-14T00:00:00Z,https://en.wikipedia.org/wiki/Max_Weber
Q332905,J. Barkley Rosser,American logician,+1907-12-06T00:00:00Z,+1989-09-05T00:00:00Z,https://en.wikipedia.org/wiki/J._Barkley_Rosser
Q9554,Martin Luther,"German priest, theologian and author (1483–1546)",+1483-11-10T00:00:00Z,+1546-02-18T00:00:00Z,https://en.wikipedia.org/wiki/Martin_Luther
Q9391,Ludwig Wittgenstein,Austrian-British philosopher (1889–1951),+1889-04-26T00:00:00Z,+1951-04-29T00:00:00Z,https://en.wikipedia.org/wiki/Ludwig_Wittgenstein
Q47154,Lucretius,1st-century BC Roman poet and philosopher,-0094-00-00T00:00:00Z,-0055-01-01T00:00:00Z,https://en.wikipedia.org/wiki/Lucretius
Q295012,John Searle,American philosopher,+1932-07-31T00:00:00Z,,https://en.wikipedia.org/wiki/John_Searle
Q2939300,Carlos Astrada,Argentine philosopher (1894-1970),+1894-02-26T00:00:00Z,+1970-12-23T00:00:00Z,https://en.wikipedia.org/wiki/Carlos_Astrada
Q212639,Maurice Merleau-Ponty,French phenomenological philosopher,+1908-03-14T00:00:00Z,+1961-05-03T00:00:00Z,https://en.wikipedia.org/wiki/Maurice_Merleau-Ponty
Q1430,Marcus Aurelius,Roman emperor from 161 to 180 and Stoic philosopher,+0121-04-26T00:00:00Z,+0180-03-17T00:00:00Z,https://en.wikipedia.org/wiki/Marcus_Aurelius
Q7609232,Stephen Francis Barker,American philosopher of mathematics (1927-2019),+1927-01-11T00:00:00Z,+2019-12-16T00:00:00Z,https://en.wikipedia.org/wiki/Stephen_F._Barker
Q13230,Ferdinand de Saussure,Swiss linguist (1857-1913),+1857-11-26T00:00:00Z,+1913-02-22T00:00:00Z,https://en.wikipedia.org/wiki/Ferdinand_de_Saussure
Q311160,Hussein-Ali Montazeri,"Iranian Islamic theologian, Islamic democracy activist, writer and human rights activist (1922-2009)",+1922-09-22T00:00:00Z,+2009-12-20T00:00:00Z,https://en.wikipedia.org/wiki/Hussein-Ali_Montazeri
Q2287807,Simone Simoni,Italian philosopher,+1532-01-01T00:00:00Z,+1602-04-02T00:00:00Z,https://en.wikipedia.org/wiki/Simone_Simoni
Q83331,Louis de Broglie,Nobel laureate credited to pioneer the discovery of wave character of matter,+1892-08-15T00:00:00Z,+1987-03-19T00:00:00Z,https://en.wikipedia.org/wiki/Louis_de_Broglie
Q3482420,Shmuel Trigano,French sociologist,+1948-01-01T00:00:00Z,,https://en.wikipedia.org/wiki/Shmuel_Trigano
Q144535,Herbert Spencer,English philosopher and political theorist (1820–1903),+1820-04-27T00:00:00Z,+1903-12-08T00:00:00Z,https://en.wikipedia.org/wiki/Herbert_Spencer
Q165792,Edmund Burke,"Anglo-Irish statesman, political theorist and conservative philosopher (1729–1797)",+1729-01-12T00:00:00Z,+1797-07-09T00:00:00Z,https://en.wikipedia.org/wiki/Edmund_Burke
Q8778,Galen,"Greek physician, surgeon and philosopher (129-c.216)",+0200-00-00T00:00:00Z,+0300-00-00T00:00:00Z,https://en.wikipedia.org/wiki/Galen
Q309854,Joseph de Maistre,"Savoyard philosopher, writer, lawyer, and diplomat (1753-1821)",+1753-04-01T00:00:00Z,+1821-02-26T00:00:00Z,https://en.wikipedia.org/wiki/Joseph_de_Maistre
Q60030,Herbert Marcuse,"German philosopher, sociologist, and political theorist (1898–1979)",+1898-07-19T00:00:00Z,+1979-07-29T00:00:00Z,https://en.wikipedia.org/wiki/Herbert_Marcuse
Q569063,Roberto Mangabeira Unger,Brazilian philosopher and politician,+1947-03-24T00:00:00Z,,https://en.wikipedia.org/wiki/Roberto_Mangabeira_Unger
Q10261,Pythagoras,Greek philosopher (c. 570 – c. 495 BC),-0550-00-00T00:00:00Z,-0490-00-00T00:00:00Z,https://en.wikipedia.org/wiki/Pythagoras
Q160640,Raymond Aron,"French philosopher, sociologist, journalist, and political scientist (1905–1983)",+1905-03-14T00:00:00Z,+1983-10-17T00:00:00Z,https://en.wikipedia.org/wiki/Raymond_Aron
Q435300,Francesco Patrizi,Venetian philosopher and scientist (1529-1597),+1529-04-25T00:00:00Z,+1597-02-06T00:00:00Z,https://en.wikipedia.org/wiki/Franciscus_Patricius
Q255275,Charmadas,ancient Greek philosopher,-0168-00-00T00:00:00Z,-0103-00-00T00:00:00Z,https://en.wikipedia.org/wiki/Charmadas
Q76326,Dietrich Bonhoeffer,"German Lutheran pastor, theologian, anti-Nazi dissident",+1906-02-04T00:00:00Z,+1945-04-09T00:00:00Z,https://en.wikipedia.org/wiki/Dietrich_Bonhoeffer
Q8739,Archimedes,Greek mathematician and physicist ( c.287–c.212 BC),-0287-00-00T00:00:00Z,-0212-01-01T00:00:00Z,https://en.wikipedia.org/wiki/Archimedes
Q364975,Richard Cantillon,Irish-French economist and banker,+1675-00-00T00:00:00Z,+1734-05-14T00:00:00Z,https://en.wikipedia.org/wiki/Richard_Cantillon
Q76849,Georg Simmel,"German sociologist, philosopher, and critic (1858-1918)",+1858-03-01T00:00:00Z,+1918-09-26T00:00:00Z,https://en.wikipedia.org/wiki/Georg_Simmel
Q353754,Paul de Man,literary theorist,+1919-12-06T00:00:00Z,+1983-12-21T00:00:00Z,https://en.wikipedia.org/wiki/Paul_de_Man
Q173893,John Wycliffe,English theologian and early dissident in the Roman Catholic Church,+1320-00-00T00:00:00Z,+1384-12-31T00:00:00Z,https://en.wikipedia.org/wiki/John_Wycliffe
Q33941,Julian,"last Pagan Roman emperor, reigned 361 to 363",+0331-00-00T00:00:00Z,+0363-06-26T00:00:00Z,https://en.wikipedia.org/wiki/Julian_(emperor)
Q34787,Friedrich Engels,German political philosopher and revolutionary socialist (1820–1895),+1820-11-28T00:00:00Z,+1895-08-05T00:00:00Z,https://en.wikipedia.org/wiki/Friedrich_Engels
Q60070,Friedrich Wilhelm Joseph Schelling,German philosopher (1775–1854),+1775-01-27T00:00:00Z,+1854-08-20T00:00:00Z,https://en.wikipedia.org/wiki/Friedrich_Wilhelm_Joseph_Schelling
Q1325,Friedrich Hayek,Austrian and British economist,+1899-05-08T00:00:00Z,+1992-03-23T00:00:00Z,https://en.wikipedia.org/wiki/Friedrich_Hayek
Q76327,Rudolf Bultmann,German theologian,+1884-08-20T00:00:00Z,+1976-07-30T00:00:00Z,https://en.wikipedia.org/wiki/Rudolf_Bultmann
Q2318969,Peter Rollins,Northern Irish writer,+1973-03-31T00:00:00Z,,https://en.wikipedia.org/wiki/Peter_Rollins
Q2757496,Gaston Berger,French philosopher,+1896-10-01T00:00:00Z,+1960-11-13T00:00:00Z,https://en.wikipedia.org/wiki/Gaston_Berger
Q9312,Immanuel Kant,German philosopher (1724–1804),+1724-04-22T00:00:00Z,+1804-02-12T00:00:00Z,https://en.wikipedia.org/wiki/Immanuel_Kant
Q79969,Emma Goldman,Russian anarchist,+1869-06-27T00:00:00Z,+1940-05-14T00:00:00Z,https://en.wikipedia.org/wiki/Emma_Goldman
Q334147,Julius Evola,Italian philosopher and esotericist (1898-1974),+1898-05-19T00:00:00Z,+1974-06-11T00:00:00Z,https://en.wikipedia.org/wiki/Julius_Evola
Q729048,Olavo de Carvalho,"Brazilian astrologer, essayist, lecturer, writer, and journalist (1947-2022)",+1947-04-29T00:00:00Z,+2022-01-24T00:00:00Z,https://en.wikipedia.org/wiki/Olavo_de_Carvalho
Q43182,Eratosthenes,"greek mathematician, geographer, poet, astronomer, librarian and music theorist",-0276-00-00T00:00:00Z,-0194-01-01T00:00:00Z,https://en.wikipedia.org/wiki/Eratosthenes
Q780789,Attalus,ancient Greek philosopher (Stoicism),,+0001-01-01T00:00:00Z,https://en.wikipedia.org/wiki/Attalus_(Stoic)
Q539514,Metrodorus of Lampsacus,ancient Greek philosopher,-0500-00-00T00:00:00Z,-0464-01-01T00:00:00Z,https://en.wikipedia.org/wiki/Metrodorus_of_Lampsacus_(the_elder)
Q2087377,Asclepiades of Phlius,ancient Greek philosopher,-0350-00-00T00:00:00Z,-0270-00-00T00:00:00Z,https://en.wikipedia.org/wiki/Asclepiades_of_Phlius
Q11826,Al-Biruni,11th-century Central Asian scholar and polymath,+0973-09-04T00:00:00Z,+1048-12-09T00:00:00Z,https://en.wikipedia.org/wiki/Al-Biruni
Q77609,Hermann Bonitz,German philologist and educationist (1814–1888),+1814-07-29T00:00:00Z,+1888-07-25T00:00:00Z,https://en.wikipedia.org/wiki/Hermann_Bonitz
Q9353,John Locke,English philosopher and physician (1632–1704),+1632-08-29T00:00:00Z,+1704-10-28T00:00:00Z,https://en.wikipedia.org/wiki/John_Locke
