start_node,edge_type,end_node
Q47498315,P106,Q4964182
Q1290567,P106,Q42603
Q1290567,P27,Q12544
Q112502860,P106,Q4964182
Q112502860,P101,Q179235
Q17624737,P106,Q12406482
Q17624737,P27,Q142
Q1222063,P27,Q183
Q1222063,P106,Q3658608
Q1222063,P69,Q157808
Q1222063,P101,Q482919
Q12377083,P106,Q1930187
Q12377083,P27,Q191
Q11929527,P106,Q39631
Q112563491,P106,Q121594
Q112563491,P101,Q36442
Q109826958,P101,Q428995
Q109826958,P106,Q4964182
Q11478909,P69,Q336264
Q11478909,P106,Q4964182
Q11478909,P27,Q17
Q55989816,P106,Q4964182
Q7382971,P101,Q194294
Q7382971,P27,Q30
Q7382971,P106,Q3400985
Q7382971,P69,Q49117
Q94903672,P106,Q5758653
Q113779010,P101,Q5891
Q113779010,P106,Q482980
Q113779010,P27,Q183
Q5540763,P69,Q21578
Q5540763,P106,Q4964182
Q5540763,P27,Q145
Q105428,P106,Q1231865
Q105428,P27,Q39
Q105428,P802,Q240643
Q105428,P737,Q6527
Q105428,P101,Q7922
Q105428,P69,Q206702
Q105428,P1066,Q121721
Q5581489,P69,Q805285
Q5581489,P106,Q188094
Q5581489,P27,Q145
Q2040386,P106,Q2306091
Q2040386,P27,Q750
Q2040386,P69,Q34433
Q2040386,P101,Q21201
Q20101798,P106,Q4964182
Q110176801,P106,Q2306091
Q110176801,P27,Q28
Q110176801,P69,Q390287
Q4019990,P27,Q161885
Q4019990,P106,Q193391
Q4019990,P69,Q216273
Q113836149,P101,Q166153
Q113836149,P106,Q123795
Q113836149,P27,Q183
Q3734396,P27,Q38
Q3734396,P106,Q4964182
Q93221688,P27,Q38
Q93221688,P106,Q250867
Q21511909,P27,Q142
Q21511909,P106,Q12406482
Q15708336,P106,Q36180
Q15708336,P27,Q29
Q15708336,P101,Q5891
Q112551018,P106,Q37226
Q112551018,P101,Q5891
Q113751107,P106,Q4964182
Q95341266,P106,Q4964182
Q106306634,P27,Q172579
Q106306634,P106,Q4964182
Q453949,P106,Q177220
Q453949,P27,Q30
Q211239,P27,Q30
Q211239,P69,Q193727
Q211239,P106,Q121594
Q211239,P800,Q35637
Q113471557,P106,Q1622272
Q113471557,P101,Q5891
Q93222087,P27,Q38
Q93222087,P106,Q4964182
Q85433444,P106,Q4964182
Q72044,P27,Q183
Q72044,P106,Q4964182
Q72044,P800,Q24038984
Q72044,P101,Q47783
Q2599504,P106,Q170790
Q2599504,P27,Q34266
Q2599504,P69,Q50316140
Q2599504,P101,Q903508
Q2599504,P802,Q457680
Q2599504,P185,Q1673591
Q2599504,P1066,Q1675938
Q93220433,P27,Q38
Q93220433,P106,Q18930007
Q95339564,P106,Q4964182
Q95339564,P101,Q5891
Q18529345,P27,Q28513
Q18529345,P106,Q1234713
Q91804701,P106,Q2675537
Q91804701,P101,Q638
Q11604360,P106,Q4964182
Q11604360,P27,Q17
Q11604360,P69,Q1195900
Q93224196,P106,Q88193571
Q93224196,P27,Q183
Q123038450,P106,Q47064
Q95306365,P106,Q4964182
Q22958633,P106,Q1238570
Q22958633,P69,Q670897
Q112521517,P106,Q4964182
Q112521517,P101,Q5891
Q3846603,P106,Q39631
Q3846603,P27,Q4948
Q2346785,P69,Q201492
Q2346785,P27,Q28
Q2346785,P106,Q1622272
Q2346785,P101,Q147638
Q2346785,P737,Q683246
Q1278425,P106,Q49757
Q1278425,P27,Q131964
Q108657542,P27,Q142
Q108657542,P106,Q3024627
Q1692288,P27,Q183
Q1692288,P106,Q4964182
Q12789114,P106,Q4964182
Q12789114,P27,Q28513
Q100913229,P106,Q2306091
Q100913229,P101,Q21201
Q95484741,P106,Q644687
Q95484741,P27,Q33946
Q29048110,P106,Q4964182
Q29048110,P27,Q142
Q29048110,P69,Q2912244
Q19997670,P106,Q4964182
Q112386964,P106,Q201788
Q93240138,P101,Q188462
Q93240138,P106,Q42603
Q55721952,P27,Q16
Q55721952,P106,Q1622272
Q55721952,P69,Q153978
Q55721952,P101,Q1203683
Q94689774,P31,Q7075
Q94689774,P101,Q1279400
Q94689774,P17,Q408
Q66317023,P106,Q16012028
Q66317023,P27,Q28
Q15693435,P106,Q4964182
Q15693435,P27,Q2577303
Q102109219,P106,Q4964182
Q102109219,P69,Q221645
Q106265,P27,Q183
Q106265,P106,Q4964182
Q106265,P737,Q193871
Q5542664,P106,Q3658608
Q5542664,P27,Q145
Q112518792,P106,Q2505739
Q112518792,P101,Q1109432
Q6214384,P69,Q5171562
Q6214384,P106,Q36180
Q6214384,P101,Q1129795
Q3907855,P106,Q329439
Q3907855,P737,Q3992694
Q3907855,P135,Q37853
Q3907855,P101,Q11629
Q112544621,P106,Q36180
Q112544621,P101,Q676
Q112489651,P106,Q188094
Q112537510,P106,Q4964182
Q112537510,P101,Q5891
Q112552808,P106,Q14915627
Q112552808,P101,Q164204
Q3751158,P27,Q38
Q3751158,P106,Q4964182
Q3751158,P737,Q9358
Q517138,P27,Q34
Q517138,P106,Q1281618
Q517138,P135,Q1246516
Q517138,P69,Q337454
Q517138,P802,Q50359532
Q517138,P800,Q10655867
Q517138,P551,Q54349
Q215991,P27,Q30
Q215991,P106,Q170790
Q215991,P69,Q155354
Q55906075,P106,Q4964182
Q29420115,P106,Q3658608
Q27966083,P106,Q1907198
Q5444665,P27,Q29
Q5444665,P106,Q1371925
Q5444665,P800,Q1124647
Q12880513,P106,Q170790
Q3187301,P27,Q155
Q3187301,P106,Q1028181
Q113741598,P106,Q4964182
Q93233814,P106,Q18930418
Q59135275,P106,Q4964182
Q59135275,P27,Q17
Q3165912,P27,Q142
Q3165912,P106,Q4964182
Q4681267,P106,Q42973
Q4681267,P27,Q30
Q4681267,P135,Q3645460
Q969266,P27,Q17
Q969266,P106,Q15462162
Q969266,P69,Q7842
Q969266,P1066,Q180903
Q969266,P737,Q48301
Q969266,P101,Q9465
Q12647518,P106,Q4964182
Q61588460,P106,Q4964182
Q11391311,P69,Q7842
Q11391311,P106,Q4964182
Q11391311,P27,Q17
Q113791668,P106,Q98833890
Q9322604,P27,Q36
Q9322604,P106,Q4964182
Q85765545,P106,Q4964182
Q109545,P27,Q183
Q109545,P106,Q58968
Q29044270,P27,Q96
Q29044270,P106,Q40348
Q29044270,P69,Q222738
Q113811836,P106,Q4964182
Q113811836,P27,Q145
Q22669805,P27,Q30
Q22669805,P106,Q169470
Q22669805,P69,Q49115
Q22669805,P101,Q413
Q51903370,P106,Q1650915
Q51903370,P101,Q413
Q16525403,P27,Q38
Q16525403,P106,Q82955
Q16525403,P69,Q645663
Q15999453,P69,Q487556
Q15999453,P106,Q16323111
Q11615345,P69,Q7842
Q11615345,P106,Q49757
Q11615345,P27,Q17
Q11410987,P27,Q17
Q11410987,P106,Q4964182
Q11410987,P69,Q7842
Q112262669,P106,Q4964182
Q13052258,P737,Q365695
Q13052258,P106,Q49757
Q95236619,P106,Q4964182
Q115840997,P106,Q4964182
Q95230989,P106,Q4964182
Q112758118,P106,Q1039099
Q113461849,P106,Q36180
Q113461849,P27,Q33946
Q113461849,P101,Q1331392
Q59628122,P106,Q4964182
Q59628122,P27,Q145
Q104149302,P31,Q327333
Q104149302,P17,Q29
Q104149302,P101,Q194294
Q104149302,P749,Q8022
Q104149302,P112,Q8022
Q104149302,P488,Q11935077
Q98637960,P106,Q4964182
Q98637960,P27,Q38
Q95454655,P106,Q4964182
Q95454655,P69,Q12047389
Q22102566,P27,Q183
Q22102566,P106,Q1907198
Q77749,P27,Q183
Q77749,P106,Q4964182
Q77749,P101,Q5891
Q100261116,P106,Q1569495
Q100261116,P27,Q822
Q100261116,P69,Q49088
Q97195848,P27,Q39
Q97195848,P106,Q16323111
Q97195848,P101,Q826745
Q1358209,P27,Q183
Q1358209,P106,Q33231
Q113738982,P106,Q4964182
Q113738982,P27,Q183
Q57432213,P106,Q4964182
Q12272440,P106,Q4964182
Q36705007,P106,Q2374149
Q36705007,P27,Q142
Q55401530,P106,Q4964182
Q55401530,P27,Q212
Q55401530,P69,Q1551183
Q55401530,P802,Q61117627
Q55401530,P101,Q5891
Q112424890,P106,Q4964182
Q113676234,P106,Q1925963
Q113676234,P27,Q28
Q5535757,P106,Q4964182
Q5535757,P27,Q1206012
Q5535757,P101,Q5891
Q3479332,P27,Q16
Q3479332,P106,Q12406482
Q111414111,P106,Q4964182
Q111414111,P27,Q28
Q111414111,P101,Q837795
Q510659,P106,Q361809
Q510659,P1066,Q557776
Q510659,P135,Q3953273
Q510659,P101,Q81009
Q109877041,P106,Q4964182
Q108744036,P27,Q38
Q108744036,P106,Q4964182
Q108744036,P69,Q1245318
Q94912274,P106,Q39631
Q1469126,P27,Q183
Q1469126,P106,Q185351
Q1469126,P69,Q152838
Q1469126,P101,Q7748
Q853034,P106,Q593644
Q853034,P27,Q171150
Q7323968,P106,Q4964182
Q7323968,P69,Q4831360
Q59527302,P106,Q39631
Q20436331,P106,Q4964182
Q109169789,P27,Q172579
Q109169789,P106,Q4964182
Q61476228,P27,Q172579
Q61476228,P106,Q23760244
Q1542381,P27,Q40
Q1542381,P106,Q36180
Q1542381,P101,Q11190
Q1669526,P27,Q183
Q1669526,P106,Q4964182
Q26161408,P69,Q7842
Q26161408,P106,Q4964182
Q615625,P106,Q177220
Q615625,P27,Q34
Q615625,P69,Q1061504
Q112508723,P106,Q4964182
Q112508723,P101,Q5891
Q2526796,P27,Q40
Q2526796,P106,Q4964182
Q19840853,P27,Q39
Q19840853,P106,Q1622272
Q19840853,P101,Q6689
Q1692500,P106,Q185351
Q113737474,P106,Q4964182
Q113737474,P27,Q38
Q95144031,P106,Q3330547
Q95144031,P27,Q33946
Q95144031,P101,Q113976552
Q113778366,P106,Q4964182
Q215608,P27,Q27306
Q215608,P69,Q152838
Q215608,P106,Q4964182
Q215608,P101,Q5891
Q215608,P185,Q67131
Q215608,P1066,Q91449
Q738125,P69,Q859363
Q738125,P106,Q1930187
Q738125,P27,Q39
Q738125,P101,Q5891
Q92219,P27,Q1206012
Q92219,P106,Q901402
Q92219,P69,Q152171
Q92219,P551,Q1718
Q92219,P101,Q5862034
Q1708148,P27,Q183
Q1708148,P106,Q17167049
Q1708148,P69,Q55044
Q7942724,P27,Q36
Q7942724,P106,Q4964182
Q86991916,P27,Q39
Q86991916,P106,Q152002
Q16192594,P106,Q193391
Q16192594,P27,Q215
Q16192594,P69,Q1377
Q11850764,P27,Q33
Q11850764,P106,Q201788
Q4714638,P27,Q739
Q4714638,P106,Q39631
Q4714638,P69,Q1517478
Q4714638,P101,Q12147
Q492103,P27,Q183
Q492103,P106,Q4964182
Q67070444,P106,Q16389557
Q67070444,P27,Q28
Q5334888,P106,Q196721
Q5334888,P27,Q30
Q16123630,P106,Q4964182
Q16123630,P27,Q796
Q4088747,P106,Q2374149
Q4088747,P27,Q34266
Q4088747,P69,Q27621
Q4088747,P101,Q1138178
Q4088747,P802,Q2388988
Q1862572,P106,Q4964182
Q1862572,P27,Q179876
Q1862572,P1066,Q7795234
Q1862572,P800,Q122997166
Q105617437,P106,Q4964182
Q105617437,P69,Q51985
Q4061710,P69,Q158158
Q4061710,P106,Q4964182
Q4061710,P27,Q34266
Q4061710,P101,Q5891
Q4061710,P1066,Q4322534
Q13054153,P106,Q12406482
Q13054153,P551,Q388224
Q47490750,P106,Q36180
Q47490750,P69,Q499451
Q47490750,P101,Q179805
Q47490750,P135,Q324530
Q47490750,P27,Q30
Q113820351,P106,Q1234713
Q113820351,P27,Q38
Q87211091,P106,Q4964182
Q95231834,P106,Q1028181
Q112564878,P106,Q955464
Q112564878,P101,Q17143723
Q1714999,P27,Q32
Q1714999,P106,Q4964182
Q82285685,P27,Q142
Q82285685,P106,Q15296811
Q82285685,P101,Q21550668
Q18356360,P69,Q2093794
Q18356360,P27,Q30
Q18356360,P106,Q4964182
Q112513801,P101,Q5891
Q109514821,P27,Q96
Q109514821,P106,Q4964182
Q109514821,P101,Q488059
Q7345564,P106,Q4964182
Q8071382,P106,Q170790
Q8071382,P101,Q188444
Q8071382,P69,Q196544
Q8071382,P27,Q668
Q8071382,P551,Q201832
Q112404382,P106,Q82955
Q112446816,P106,Q1238570
Q112446816,P101,Q36442
Q28057719,P27,Q414
Q28057719,P106,Q18930418
Q21756890,P27,Q142
Q21756890,P106,Q4964182
Q21756890,P69,Q1235608
Q21756890,P185,Q93233484
Q7495367,P69,Q13371
Q7495367,P106,Q4964182
Q97479322,P106,Q1622272
Q97479322,P27,Q35
Q93241308,P106,Q1234713
Q93241308,P101,Q34178
Q833663,P2348,Q787204
Q833663,P106,Q4964182
Q833663,P27,Q1747689
Q112480469,P106,Q3658608
Q20529000,P106,Q17167049
Q2227382,P106,Q4964182
Q2227382,P27,Q29
Q2227382,P69,Q383568
Q21587922,P27,Q38
Q21587922,P106,Q4964182
Q5663134,P27,Q96
Q5663134,P69,Q222738
Q5663134,P106,Q4964182
Q5663134,P101,Q1414089
Q113788469,P101,Q34178
Q113788469,P106,Q42603
Q113788469,P27,Q183
Q112423365,P106,Q4964182
Q112423365,P101,Q180592
Q112490915,P106,Q1238570
Q112490915,P101,Q309
Q112555354,P106,Q4964182
Q112555354,P101,Q5891
Q1699788,P27,Q30
Q1699788,P106,Q250867
Q1699788,P69,Q771207
Q473841,P106,Q170790
Q473841,P27,Q36
Q473841,P101,Q395
Q65211184,P106,Q36180
Q65211184,P27,Q29
Q65211184,P69,Q219615
Q28843102,P106,Q1622272
Q28843102,P27,Q29999
Q28843102,P69,Q214341
Q28843102,P101,Q50675
Q93380522,P27,Q29
Q93380522,P106,Q23760244
Q16569091,P106,Q4964182
Q16569091,P69,Q222738
Q12366196,P106,Q36180
Q12366196,P27,Q191
Q12366196,P69,Q204181
Q104251135,P27,Q34
Q104251135,P106,Q11491523
Q16176263,P27,Q28179
Q16176263,P106,Q4964182
Q1278887,P27,Q183
Q1278887,P106,Q4964182
Q11587438,P106,Q4964182
Q11587438,P69,Q1141728
Q11587438,P27,Q17
Q267828,P106,Q4964182
Q267828,P27,Q129286
Q567547,P27,Q145
Q567547,P106,Q36180
Q567547,P135,Q186030
Q567547,P69,Q5289201
Q2895970,P69,Q83259
Q2895970,P106,Q13418253
Q2895970,P27,Q142
Q117247467,P27,Q213
Q117247467,P101,Q9418
Q113734363,P106,Q4964182
Q113734363,P27,Q183
Q91413113,P106,Q4964182
Q91413113,P27,Q38
Q18018723,P27,Q183
Q18018723,P106,Q3658608
Q1510196,P27,Q153091
Q1510196,P106,Q4964182
Q1510196,P101,Q35277
Q1510196,P802,Q63428
Q1510196,P69,Q153978
Q2638033,P27,Q183
Q2638033,P106,Q39631
Q2638033,P101,Q11190
Q112415216,P106,Q4964182
Q112371683,P101,Q5891
Q5950619,P106,Q1114448
Q5950619,P27,Q794
Q121767684,P27,Q142
Q121767684,P106,Q4964182
Q11093101,P69,Q1196888
Q11093101,P27,Q17
Q11093101,P106,Q4964182
Q2585354,P69,Q859363
Q2585354,P27,Q262
Q2585354,P106,Q4773904
Q2585354,P800,Q120186997
Q432858,P106,Q2259451
Q432858,P27,Q83286
Q432858,P551,Q167394
Q16573520,P106,Q4964182
Q16106578,P27,Q233
Q16106578,P106,Q4964182
Q16106578,P69,Q7587285
Q113845599,P101,Q166153
Q113845599,P106,Q1231865
Q113845599,P27,Q39
Q101571,P27,Q183
Q101571,P106,Q1234713
Q101571,P101,Q34178
Q115684357,P106,Q1234713
Q115684357,P69,Q55044
Q115684357,P27,Q183
Q112468429,P106,Q16267607
Q112468429,P101,Q2345364
Q5819290,P27,Q414
Q5819290,P106,Q169470
Q5819290,P69,Q194223
Q112516110,P106,Q17167049
Q112516110,P101,Q1147454
Q56810478,P27,Q40
Q56810478,P106,Q201788
Q56810478,P69,Q165980
Q56810478,P101,Q908604
Q95229223,P106,Q4964182
Q113780325,P106,Q4964182
Q17194410,P27,Q39
Q17194410,P106,Q4964182
Q16840764,P27,Q233
Q16840764,P106,Q4964182
Q123224493,P27,Q145
Q123224493,P106,Q16267607
Q1514998,P27,Q161885
Q1514998,P69,Q160302
Q1514998,P106,Q4964182
Q113814548,P101,Q5891
Q113814548,P106,Q13418253
Q113814548,P27,Q41
Q91797620,P27,Q204920
Q91797620,P106,Q4964182
Q6766958,P69,Q13371
Q6766958,P106,Q4964182
Q6766958,P27,Q30
Q6766958,P135,Q267932
Q50389978,P106,Q4964182
Q112404064,P106,Q4964182
Q112404064,P101,Q5891
Q738225,P106,Q49757
Q738225,P802,Q29337973
Q58044575,P106,Q4964182
Q58044575,P27,Q172579
Q58044575,P69,Q392904
Q6166852,P69,Q131252
Q6166852,P106,Q4964182
Q6166852,P27,Q30
Q2333738,P106,Q4964182
Q2333738,P27,Q41
Q2333738,P101,Q59115
Q2333738,P69,Q1462246
Q17157845,P69,Q651233
Q17157845,P106,Q4964182
Q17157845,P27,Q17
Q82028252,P106,Q4964182
Q5499474,P27,Q20
Q5499474,P69,Q49210
Q5499474,P106,Q185351
Q78570,P27,Q40
Q78570,P106,Q188094
Q78570,P101,Q8134
Q78570,P551,Q1741
Q78570,P69,Q165980
Q78570,P737,Q93996
Q3432274,P27,Q34
Q3432274,P106,Q593644
Q7328803,P69,Q49120
Q7328803,P106,Q4964182
Q5127247,P106,Q4964182
Q5127247,P27,Q30
Q5127247,P69,Q6608367
Q5127247,P185,Q102112987
Q5127247,P101,Q5891
Q55126525,P106,Q1231865
Q19907698,P101,Q309
Q19907698,P106,Q201788
Q334147,P27,Q38
Q334147,P106,Q49757
Q334147,P800,Q3938022
Q334147,P101,Q5891
Q334147,P135,Q50685643
Q334147,P737,Q9441
Q334147,P69,Q52846967
Q12026193,P106,Q1238570
Q12026193,P27,Q33946
Q7358949,P69,Q813868
Q7358949,P27,Q145
Q7358949,P106,Q4964182
Q55910705,P106,Q1622272
Q3749485,P106,Q4964182
Q3749485,P27,Q174306
Q112484090,P106,Q121594
Q112484090,P101,Q36442
Q93236917,P106,Q26132815
Q93236917,P101,Q9174
Q112514788,P101,Q5891
Q7964980,P106,Q4964182
Q7964980,P101,Q5891
Q959943,P27,Q145
Q959943,P69,Q745967
Q959943,P106,Q5121444
Q1148805,P27,Q34
Q1148805,P106,Q14565186
Q1148805,P69,Q218506
Q290227,P106,Q4964182
Q290227,P27,Q142
Q290227,P69,Q23197733
Q290227,P1066,Q565942
Q290227,P101,Q5891
Q290227,P800,Q3030191
Q95187234,P106,Q4964182
Q95330261,P106,Q4964182
Q20101201,P106,Q4964182
Q105885792,P106,Q4964182
Q105885792,P101,Q5891
Q105885792,P27,Q16
Q112169251,P106,Q4964182
Q55282743,P106,Q36180
Q55282743,P27,Q30
Q1618,P27,Q30
Q1618,P106,Q19934710
Q1618,P69,Q838330
Q110977117,P106,Q16402902
Q110977117,P27,Q844930
Q110977117,P551,Q20379266
Q106812809,P106,Q1238570
Q106812809,P101,Q36442
Q106812809,P27,Q30
Q106812809,P69,Q130965
Q102527794,P106,Q1930187
Q102527794,P27,Q29
Q112513981,P106,Q36180
Q112513981,P101,Q113209507
Q93224627,P106,Q4964182
Q93224627,P101,Q5891
Q2081158,P27,Q34266
Q2081158,P106,Q36180
Q2081158,P69,Q27621
Q2281294,P106,Q1086863
Q2281294,P27,Q29999
Q2281294,P69,Q595668
Q113779146,P106,Q169470
Q113779146,P27,Q183
Q112553512,P106,Q121594
Q112553512,P101,Q36442
Q61781476,P27,Q36
Q61781476,P106,Q185351
Q61781476,P69,Q189441
Q467470,P69,Q83259
Q467470,P27,Q142
Q467470,P106,Q4964182
Q467470,P737,Q311005
Q467470,P101,Q5891
Q467470,P185,Q15730265
Q467470,P135,Q7264
Q4390204,P106,Q201788
Q4390204,P101,Q5891
Q112501765,P101,Q27968
Q55133213,P106,Q4964182
Q6265828,P106,Q4964182
Q1596694,P27,Q183
Q1596694,P106,Q4964182
Q21714875,P106,Q1234713
Q21714875,P27,Q29
Q53551496,P106,Q1622272
Q53551496,P27,Q29
Q53551496,P101,Q59115
Q53551496,P69,Q43452
Q426218,P106,Q15632482
Q426218,P27,Q145
Q426218,P69,Q1458113
Q95237563,P106,Q5482740
Q95237563,P101,Q2346442
Q314172,P27,Q142
Q314172,P69,Q83259
Q314172,P106,Q4964182
Q314172,P737,Q1290
Q314172,P101,Q59115
Q314172,P185,Q90726989
Q6150182,P106,Q4964182
Q6150182,P69,Q35794
Q6150182,P101,Q35277
Q4441106,P106,Q3750514
Q4441106,P27,Q1747689
Q3746459,P27,Q38
Q3746459,P106,Q4964182
Q95196132,P106,Q4964182
Q3301990,P106,Q12406482
Q3301990,P27,Q142
Q95336088,P106,Q33999
Q95336088,P27,Q40
Q95336088,P101,Q36649
Q27588629,P106,Q1028181
Q11461174,P106,Q4964182
Q11461174,P27,Q17
Q11461174,P69,Q7842
Q20032643,P106,Q4964182
Q20032643,P27,Q36
Q1170070,P27,Q183
Q1170070,P106,Q212980
Q1170070,P69,Q55044
Q63003471,P106,Q1622272
Q63003471,P27,Q29999
Q63003471,P101,Q1381199
Q5857850,P69,Q2881254
Q5857850,P27,Q419
Q5857850,P106,Q1930187
Q3052844,P27,Q142
Q3052844,P106,Q4964182
Q3052844,P69,Q287072
Q3052844,P185,Q93641093
Q3574106,P27,Q16
Q3574106,P106,Q4964182
Q3574106,P101,Q5891
Q77504,P106,Q170790
Q77504,P27,Q183
Q77504,P69,Q20266330
Q77504,P101,Q1166618
Q77504,P800,Q1068283
Q435006,P106,Q1234713
Q435006,P1066,Q529302
Q435006,P27,Q142
Q5360768,P106,Q133485
Q5360768,P101,Q174370
Q7648308,P69,Q21578
Q7648308,P106,Q4964182
Q7648308,P27,Q30
Q11887753,P27,Q33
Q11887753,P106,Q4964182
Q93233273,P106,Q4964182
Q3498726,P69,Q5133190
Q3498726,P106,Q4964182
Q94647449,P106,Q47455777
Q94647449,P27,Q30
Q112732623,P106,Q4964182
Q109432679,P27,Q38
Q109432679,P106,Q1234713
Q109432679,P101,Q34178
Q3055498,P69,Q83259
Q3055498,P27,Q142
Q3055498,P106,Q4964182
Q112425238,P106,Q1234713
Q3482627,P106,Q4964182
Q3482627,P27,Q668
Q3482627,P1066,Q47478
Q3219451,P106,Q49757
Q3219451,P27,Q142
Q3219451,P69,Q10176
Q285917,P27,Q183
Q285917,P106,Q4964182
Q285917,P69,Q153978
Q86461,P27,Q27306
Q86461,P106,Q185351
Q86461,P69,Q151510
Q86461,P101,Q7163
Q16513119,P106,Q4964182
Q16513119,P27,Q30
Q16513119,P69,Q49088
Q16513119,P101,Q11206
Q95321381,P106,Q170790
Q95321381,P27,Q28
Q4415831,P106,Q36180
Q4415831,P27,Q186096
Q113832094,P106,Q4964182
Q6241234,P106,Q1234713
Q6241234,P69,Q1068258
Q6241234,P27,Q27
Q4413398,P106,Q36180
Q4413398,P27,Q403
Q4413398,P101,Q5891
Q28503260,P27,Q96
Q28503260,P106,Q58968
Q633408,P69,Q160302
Q633408,P27,Q55
Q633408,P106,Q39631
Q29545181,P69,Q193510
Q29545181,P106,Q36180
Q29545181,P27,Q153529
Q29545181,P800,Q108000478
Q29545181,P1066,Q1064
Q15516850,P106,Q4964182
Q15516850,P27,Q30
Q15516850,P69,Q49115
Q15516850,P101,Q5891
Q15516850,P185,Q102194452
Q12471498,P27,Q252
Q12471498,P106,Q189459
Q112540739,P106,Q4964182
Q112540739,P101,Q5891
Q113831275,P106,Q1622272
Q113831275,P27,Q29
Q120589998,P106,Q6051619
Q120589998,P101,Q156035
Q61588478,P106,Q4964182
Q5369164,P106,Q4964182
Q5369164,P27,Q30
Q5369164,P69,Q664881
Q112183991,P69,Q174570
Q112183991,P106,Q121594
Q112183991,P101,Q47627
Q15429379,P106,Q81096
Q15429379,P69,Q35794
Q15429379,P27,Q258
Q15429379,P101,Q5891
Q106622743,P106,Q36180
Q106622743,P27,Q38
Q106622743,P551,Q214725
Q106622743,P69,Q645663
Q123361116,P106,Q1930187
Q28501419,P106,Q1999841
Q28501419,P27,Q123559
Q112522371,P106,Q1622272
Q112522371,P101,Q7922
Q6782378,P101,Q194294
Q6782378,P69,Q7842
Q6782378,P106,Q4964182
Q6782378,P27,Q17
Q1991458,P106,Q201788
Q1991458,P101,Q34178
Q113802378,P106,Q1622272
Q113796327,P106,Q4964182
Q983724,P106,Q4964182
Q983724,P69,Q4204467
Q983724,P27,Q34266
Q983724,P101,Q5891
Q983724,P737,Q60070
Q983724,P2348,Q1142480
Q983724,P135,Q59104
Q100348405,P27,Q142
Q100348405,P106,Q4964182
Q100348405,P69,Q83259
Q112405756,P106,Q4964182
Q5568754,P106,Q36180
Q5568754,P27,Q145
Q5568754,P101,Q1004
Q16178209,P106,Q4964182
Q16178209,P27,Q884
Q12237573,P27,Q30
Q12237573,P106,Q3400985
Q12237573,P69,Q616591
Q12237573,P101,Q1662673
Q4199246,P106,Q4964182
Q4199246,P69,Q841581
Q4199246,P27,Q219
Q4199246,P101,Q5891
Q27581692,P106,Q4964182
Q27581692,P69,Q12158687
Q110865857,P106,Q37226
Q110865857,P27,Q142
Q110865857,P69,Q662976
Q106509798,P106,Q4964182
Q3571253,P27,Q142
Q3571253,P106,Q12406482
Q3571253,P69,Q1780212
Q19800669,P106,Q1234713
Q19800669,P69,Q1476341
Q19800669,P27,Q213
Q19800669,P101,Q1841
Q746120,P27,Q29
Q746120,P106,Q250867
Q746120,P69,Q467025
Q101112434,P106,Q4964182
Q101112434,P27,Q30
Q101112434,P69,Q165980
Q4254197,P69,Q3064305
Q4254197,P27,Q15180
Q4254197,P106,Q4964182
Q4254197,P101,Q5891
Q1308424,P27,Q183
Q1308424,P106,Q4964182
Q115522777,P106,Q49757
Q115522777,P27,Q12536
Q3561173,P27,Q178913
Q3561173,P106,Q4964182
Q112515018,P106,Q49757
Q112515018,P101,Q8242
Q95303501,P106,Q15296811
Q11715934,P106,Q4964182
Q11715934,P69,Q1613719
Q11715934,P27,Q36
Q20675508,P27,Q30
Q20675508,P106,Q4964182
Q20675508,P69,Q622664
Q20675508,P101,Q201486
Q55130945,P106,Q4964182
Q55130945,P69,Q152838
Q2613433,P27,Q30
Q2613433,P69,Q41506
Q2613433,P106,Q201788
Q2613433,P101,Q309
Q112495197,P106,Q37226
Q112495197,P101,Q2512051
Q3736354,P106,Q36180
Q3736354,P27,Q30
Q3736354,P69,Q4008476
Q3736354,P101,Q7163
Q3517074,P27,Q16
Q3517074,P106,Q12406482
Q29598231,P106,Q1622272
Q29598231,P27,Q16957
Q29598231,P101,Q5891
Q3473457,P27,Q142
Q3473457,P106,Q4964182
Q33212265,P106,Q36180
Q33212265,P27,Q29
Q112496468,P106,Q170790
Q112496468,P101,Q395
Q112496468,P69,Q31519
Q3507122,P106,Q4964182
Q3507122,P27,Q218
Q3507122,P69,Q538452
Q3507122,P1066,Q381256
Q3507122,P101,Q115160290
Q112536021,P106,Q121594
Q112536021,P101,Q9420
Q1245071,P69,Q209842
Q1245071,P106,Q4773904
Q1245071,P27,Q31
Q1245071,P101,Q7798
Q1245071,P737,Q128126
Q1245071,P185,Q106686628
Q105085463,P106,Q4964182
Q105085463,P27,Q38
Q5699878,P106,Q182436
Q5699878,P27,Q34
Q4177824,P106,Q4964182
Q4177824,P27,Q30
Q4177824,P101,Q5891
Q65268445,P106,Q4964182
Q65268445,P27,Q33
Q3023093,P27,Q145
Q3023093,P106,Q49757
Q3023093,P69,Q35794
Q3023093,P101,Q482
Q107349605,P106,Q36180
Q710092,P69,Q13371
Q710092,P106,Q36180
Q710092,P27,Q148
Q55701746,P106,Q4964182
Q55701746,P27,Q142
Q11922735,P106,Q4964182
Q11922735,P27,Q29
Q93241813,P106,Q4964182
Q33044196,P101,Q8434
Q33044196,P106,Q1622272
Q14949517,P69,Q391028
Q14949517,P106,Q4964182
Q14949517,P27,Q30
Q7660465,P106,Q4964182
